NHS England Region,Code,Name,Up to 01-Mar-20,Awaiting verification,Total,date,num_deaths,sum_deaths_rolling_week
North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,4.0,2020-06-17,0.0,0.0
North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,4.0,2020-06-18,0.0,0.0
North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,4.0,2020-06-19,0.0,0.0
North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,4.0,2020-06-20,0.0,0.0
North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,4.0,2020-06-21,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-01,0.0,
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-02,0.0,
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-03,0.0,
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-04,0.0,
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-05,0.0,
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-06,0.0,
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-07,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-08,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-09,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-10,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-11,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-12,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-13,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-14,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-15,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-16,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-17,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-18,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-19,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-20,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-21,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-22,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-23,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-24,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-25,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-26,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-27,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-28,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-29,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-30,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-03-31,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-01,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-02,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-03,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-04,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-05,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-06,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-07,1.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-08,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-09,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-10,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-11,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-12,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-13,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-14,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-15,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-16,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-17,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-18,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-19,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-20,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-21,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-22,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-23,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-24,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-25,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-26,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-27,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-28,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-29,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-04-30,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-01,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-02,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-03,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-04,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-05,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-06,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-07,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-08,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-09,1.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-10,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-11,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-12,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-13,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-14,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-15,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-16,1.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-17,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-18,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-19,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-20,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-21,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-22,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-23,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-24,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-25,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-26,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-27,1.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-28,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-29,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-30,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-05-31,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-01,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-02,0.0,1.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-03,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-04,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-05,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-06,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-07,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-08,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-09,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-10,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-11,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-12,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-13,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-14,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-15,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-16,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-17,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-18,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-19,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-20,0.0,0.0
East Of England,NQ108,ANGLIAN COMMUNITY ENTERPRISE CIC - CLACTON HOSPITAL,0.0,0.0,4.0,2020-06-21,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-01,0.0,
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-02,0.0,
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-03,0.0,
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-04,0.0,
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-05,0.0,
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-06,0.0,
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-07,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-08,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-09,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-10,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-11,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-12,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-13,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-14,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-15,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-16,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-17,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-18,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-19,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-20,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-21,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-22,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-23,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-24,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-25,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-26,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-27,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-28,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-29,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-30,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-03-31,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-01,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-02,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-03,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-04,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-05,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-06,0.0,0.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-07,1.0,1.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-08,0.0,1.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-09,1.0,2.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-10,1.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-11,0.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-12,1.0,4.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-13,2.0,6.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-14,2.0,7.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-15,0.0,7.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-16,0.0,6.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-17,2.0,7.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-18,0.0,7.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-19,0.0,6.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-20,0.0,4.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-21,0.0,2.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-22,0.0,2.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-23,0.0,2.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-24,2.0,2.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-25,1.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-26,0.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-27,0.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-28,2.0,5.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-29,0.0,5.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-04-30,0.0,5.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-05-01,0.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-05-02,1.0,3.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-05-03,3.0,6.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-05-04,0.0,6.0
East Of England,NQ106,ANGLIAN COMMUNITY ENTERPRISE CIC - FRYATT HOSPITAL,0.0,0.0,25.0,2020-05-05,0.0,4.0
